,Unnamed: 0,GPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
3444,3444,NVIDIA Quadro M500M,GPU,2016-04-27,28.0,30.0,,,1029.0,TSMC,NVIDIA,,863.2,26.98
3446,3446,NVIDIA GeForce2 Ti,GPU,2001-10-01,150.0,,88.0,25.0,250.0,TSMC,NVIDIA,,,
3447,3447,NVIDIA GeForce GT 630 Rev. 2 PCIe x8,GPU,2013-05-29,28.0,25.0,87.0,1020.0,902.0,TSMC,NVIDIA,,692.7,28.86
3449,3449,NVIDIA Quadro NVS 210S,GPU,2003-12-22,90.0,11.0,,,425.0,Unknown,NVIDIA,,,
3452,3452,NVIDIA GeForce GTX 760 Ti OEM,GPU,2013-09-27,28.0,170.0,294.0,3540.0,915.0,TSMC,NVIDIA,,2634.0,109.8
3454,3454,NVIDIA GeForce 8400M GS,GPU,2007-05-09,80.0,11.0,127.0,210.0,400.0,TSMC,NVIDIA,,25.6,
3463,3463,NVIDIA GeForce 7600 GS,GPU,2006-03-22,90.0,27.0,125.0,177.0,400.0,TSMC,NVIDIA,,,
3464,3464,NVIDIA GeForce 210,GPU,2009-10-12,40.0,31.0,57.0,260.0,520.0,TSMC,NVIDIA,,39.36,
3465,3465,NVIDIA GeForce 9300M GS,GPU,2008-06-04,65.0,13.0,86.0,210.0,550.0,TSMC,NVIDIA,,22.4,
3467,3467,NVIDIA Tesla P10,GPU,2016-09-13,16.0,250.0,471.0,11800.0,1025.0,TSMC,NVIDIA,179.2,11470.0,358.3
3470,3470,NVIDIA GeForce 720M,GPU,2013-04-01,28.0,33.0,116.0,585.0,625.0,TSMC,NVIDIA,,240.0,20.0
3473,3473,NVIDIA GeForce 6600 LE AGP,GPU,2005-01-01,110.0,,154.0,146.0,300.0,TSMC,NVIDIA,,,
3476,3476,NVIDIA GeForce GTX 1650 TU106,GPU,2020-06-18,12.0,90.0,445.0,10800.0,1410.0,TSMC,NVIDIA,5699.0,2849.0,89.04
3478,3478,NVIDIA GeForce GTX 970M,GPU,2014-10-07,28.0,,398.0,5200.0,924.0,TSMC,NVIDIA,,2657.0,83.04
3480,3480,NVIDIA GeForce2 Go 100,GPU,2001-02-06,180.0,2.0,64.0,20.0,125.0,TSMC,NVIDIA,,,
3484,3484,NVIDIA Tesla K40d,GPU,2013-11-22,28.0,245.0,561.0,7080.0,745.0,TSMC,NVIDIA,,5046.0,1682.0
3488,3488,NVIDIA Quadro K1100M,GPU,2013-07-23,28.0,45.0,118.0,1270.0,706.0,TSMC,NVIDIA,,542.2,22.59
3492,3492,NVIDIA Tesla K40c,GPU,2013-10-08,28.0,245.0,561.0,7080.0,745.0,TSMC,NVIDIA,,5046.0,1682.0
3496,3496,NVIDIA GeForce GT 730,GPU,2014-06-18,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,,268.8,22.4
3508,3508,NVIDIA Quadro FX 5500 SDI,GPU,2006-04-20,90.0,104.0,196.0,278.0,650.0,TSMC,NVIDIA,,,
3509,3509,NVIDIA GeForce GT 625M,GPU,2012-10-01,28.0,15.0,116.0,585.0,625.0,TSMC,NVIDIA,,240.0,20.0
3510,3510,NVIDIA GeForce4 MX 460,GPU,2002-02-06,150.0,,65.0,29.0,300.0,TSMC,NVIDIA,,,
3514,3514,NVIDIA Quadro RTX 3000 Mobile,GPU,2019-05-27,12.0,80.0,445.0,10800.0,945.0,TSMC,NVIDIA,10600.0,5299.0,165.6
3515,3515,NVIDIA GeForce 9650M GS,GPU,2008-03-13,80.0,29.0,169.0,289.0,625.0,TSMC,NVIDIA,,80.0,
3519,3519,NVIDIA GeForce 9800 GTX,GPU,2008-03-28,65.0,140.0,324.0,754.0,675.0,TSMC,NVIDIA,,432.1,
3521,3521,NVIDIA GeForce GTX 680 Mac Edition,GPU,2013-04-03,28.0,195.0,294.0,3540.0,1006.0,TSMC,NVIDIA,,3250.0,135.4
3527,3527,NVIDIA Tesla D870,GPU,2007-05-02,90.0,520.0,484.0,681.0,600.0,TSMC,NVIDIA,,345.6,
3528,3528,NVIDIA GeForce GTX 470M,GPU,2010-09-03,40.0,75.0,332.0,1950.0,535.0,TSMC,NVIDIA,,616.3,51.36
3529,3529,NVIDIA Quadro P1000,GPU,2017-02-07,14.0,47.0,132.0,3300.0,1266.0,Samsung,NVIDIA,29.6,1894.0,59.2
3530,3530,NVIDIA GeForce GT 710,GPU,2016-01-26,40.0,29.0,79.0,292.0,810.0,TSMC,NVIDIA,,155.5,12.96
3531,3531,NVIDIA GeForce4 MX 420,GPU,2002-02-06,150.0,,65.0,29.0,250.0,TSMC,NVIDIA,,,
3532,3532,NVIDIA GeForce GT 555M,GPU,2011-10-27,40.0,35.0,238.0,1170.0,525.0,TSMC,NVIDIA,,302.4,25.2
3533,3533,NVIDIA GeForce4 488 Go,GPU,2002-03-01,150.0,,65.0,29.0,300.0,TSMC,NVIDIA,,,
3535,3535,NVIDIA GeForce GT 620M,GPU,2012-08-23,40.0,15.0,116.0,585.0,660.0,TSMC,NVIDIA,,253.4,21.12
3536,3536,NVIDIA CMP 30HX,GPU,2021-02-25,12.0,125.0,284.0,6600.0,1530.0,TSMC,NVIDIA,10050.0,5027.0,157.1
3538,3538,NVIDIA GeForce Go 7900 GTX,GPU,2006-04-18,90.0,45.0,196.0,278.0,500.0,TSMC,NVIDIA,,,
3539,3539,NVIDIA GeForce GT 635M,GPU,2012-03-22,40.0,35.0,238.0,1170.0,675.0,TSMC,NVIDIA,,388.8,32.4
3540,3540,NVIDIA NVS 5200M,GPU,2012-09-17,40.0,25.0,116.0,585.0,672.0,TSMC,NVIDIA,,258.0,21.5
3541,3541,NVIDIA GeForce GTX 850M,GPU,2014-03-12,28.0,45.0,148.0,1870.0,902.0,TSMC,NVIDIA,,1155.0,36.08
3542,3542,NVIDIA GRID M6-8Q,GPU,2015-08-30,28.0,100.0,398.0,5200.0,722.0,TSMC,NVIDIA,,2218.0,69.31
3543,3543,NVIDIA GeForce GTX 1060 6 GB,GPU,2016-07-19,16.0,120.0,200.0,4400.0,1506.0,TSMC,NVIDIA,68.36,4375.0,136.7
3544,3544,NVIDIA GeForce GTX 745 OEM,GPU,2014-02-18,28.0,55.0,148.0,1870.0,1033.0,TSMC,NVIDIA,,793.3,24.79
3547,3547,NVIDIA Quadro FX 4000 SDI,GPU,2004-04-19,130.0,150.0,225.0,222.0,425.0,TSMC,NVIDIA,,,
3548,3548,NVIDIA GeForce 8400 GS Rev. 3,GPU,2010-07-12,40.0,25.0,57.0,260.0,520.0,TSMC,NVIDIA,,19.68,
3553,3553,NVIDIA GeForce3 Ti200,GPU,2001-10-01,150.0,,128.0,57.0,175.0,TSMC,NVIDIA,,,
3554,3554,NVIDIA GeForce GTX 580 Rev. 2,GPU,2011-06-06,40.0,244.0,520.0,3000.0,772.0,TSMC,NVIDIA,,1581.0,197.6
3557,3557,NVIDIA GeForce 6610 XL,GPU,2004-11-14,110.0,,154.0,146.0,400.0,TSMC,NVIDIA,,,
3558,3558,NVIDIA GeForce 9600 GT Green Edition,GPU,2008-02-21,65.0,95.0,240.0,505.0,600.0,TSMC,NVIDIA,,192.0,
3560,3560,NVIDIA GeForce GT 530 OEM,GPU,2011-05-14,40.0,50.0,116.0,585.0,700.0,TSMC,NVIDIA,,268.8,22.4
3561,3561,NVIDIA GeForce GTX 550 Ti,GPU,2011-03-15,40.0,116.0,238.0,1170.0,900.0,TSMC,NVIDIA,,691.2,57.6
3563,3563,NVIDIA GeForce GT 640 OEM,GPU,2012-04-24,28.0,50.0,118.0,1270.0,797.0,TSMC,NVIDIA,,612.1,25.5
3566,3566,NVIDIA GeForce GTX 675MX Mac Edition,GPU,2013-04-01,28.0,100.0,294.0,3540.0,719.0,TSMC,NVIDIA,,1933.0,80.53
3569,3569,NVIDIA GeForce GT 745A,GPU,2013-08-26,28.0,33.0,118.0,1270.0,837.0,TSMC,NVIDIA,,702.7,29.28
3571,3571,NVIDIA GeForce 920M,GPU,2015-03-13,28.0,33.0,87.0,1020.0,954.0,TSMC,NVIDIA,,732.7,30.53
3572,3572,NVIDIA GeForce G110M,GPU,2009-01-08,55.0,14.0,121.0,314.0,400.0,TSMC,NVIDIA,,32.0,
3573,3573,NVIDIA GeForce RTX 2060 TU104,GPU,2020-01-10,12.0,160.0,545.0,13600.0,1365.0,TSMC,NVIDIA,12900.0,6451.0,201.6
3576,3576,NVIDIA GeForce GT 720M,GPU,2013-04-01,28.0,33.0,116.0,585.0,775.0,TSMC,NVIDIA,,240.0,20.0
3582,3582,NVIDIA GeForce GT 720 OEM,GPU,2017-10-29,28.0,50.0,118.0,1270.0,993.0,TSMC,NVIDIA,,381.3,15.89
3584,3584,NVIDIA RTX A4 Mobile,GPU,2021-01-01,8.0,,,,1237.0,Samsung,NVIDIA,6144.0,6144.0,96.0
3587,3587,NVIDIA GeForce Go 7600 GT,GPU,2006-08-01,90.0,,125.0,177.0,500.0,TSMC,NVIDIA,,,
3588,3588,NVIDIA GeForce MX250,GPU,NaT,14.0,10.0,74.0,1800.0,937.0,Samsung,NVIDIA,12.46,797.2,24.91
3590,3590,NVIDIA GeForce Go 6200 TE,GPU,2005-09-29,110.0,,154.0,146.0,300.0,TSMC,NVIDIA,,,
3592,3592,NVIDIA GeForce GT 415M,GPU,2010-09-03,40.0,12.0,116.0,585.0,500.0,TSMC,NVIDIA,,96.0,8.0
3594,3594,NVIDIA GeForce 7900 GTO,GPU,2006-10-01,90.0,81.0,196.0,278.0,650.0,TSMC,NVIDIA,,,
3595,3595,NVIDIA GeForce 8400,GPU,2007-12-04,65.0,25.0,86.0,210.0,540.0,TSMC,NVIDIA,,20.8,
3597,3597,NVIDIA GeForce GT 740M,GPU,2013-06-20,28.0,33.0,87.0,1020.0,980.0,TSMC,NVIDIA,,752.6,31.36
3598,3598,NVIDIA GeForce 7600 GT,GPU,2006-03-09,90.0,40.0,125.0,177.0,560.0,TSMC,NVIDIA,,,
3599,3599,NVIDIA Quadro P5200 Mobile,GPU,2018-02-21,16.0,100.0,314.0,7200.0,1557.0,TSMC,NVIDIA,139.8,8945.0,279.5
3601,3601,NVIDIA GeForce 8800M GTS,GPU,2007-11-01,65.0,50.0,324.0,754.0,500.0,TSMC,NVIDIA,,160.0,
3602,3602,NVIDIA Quadro K620M,GPU,2015-03-01,28.0,30.0,,,1029.0,TSMC,NVIDIA,,863.2,26.98
3603,3603,NVIDIA Tesla S1070,GPU,2008-06-01,55.0,800.0,470.0,1400.0,610.0,TSMC,NVIDIA,,622.1,77.76
3604,3604,NVIDIA CMP 90HX,GPU,2021-01-01,8.0,320.0,628.0,28300.0,1440.0,Samsung,NVIDIA,29770.0,29770.0,465.1
3606,3606,NVIDIA GeForce GTX 950M,GPU,2015-03-13,28.0,75.0,148.0,1870.0,993.0,TSMC,NVIDIA,,1439.0,44.96
3609,3609,NVIDIA GeForce RTX 2070 SUPER Mobile,GPU,2020-04-02,12.0,115.0,545.0,13600.0,1140.0,TSMC,NVIDIA,14130.0,7066.0,220.8
3610,3610,NVIDIA GeForce GT 620,GPU,2012-05-15,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,,268.8,22.4
3613,3613,NVIDIA GeForce GT 220,GPU,2009-10-12,,58.0,100.0,486.0,615.0,TSMC,NVIDIA,,127.7,
3615,3615,NVIDIA GeForce GTX 960,GPU,2015-01-22,28.0,120.0,228.0,2940.0,1127.0,TSMC,NVIDIA,,2413.0,75.39
3616,3616,NVIDIA GeForce4 460 Go,GPU,2002-10-14,150.0,,65.0,29.0,250.0,TSMC,NVIDIA,,,
3618,3618,NVIDIA GeForce 9100,GPU,2007-04-17,80.0,40.0,127.0,210.0,500.0,Unknown,NVIDIA,,38.4,
3620,3620,NVIDIA GeForce GTS 350M,GPU,2010-01-07,40.0,28.0,144.0,727.0,500.0,TSMC,NVIDIA,,240.0,
3621,3621,NVIDIA GeForce RTX 2060 SUPER,GPU,2019-07-09,12.0,175.0,445.0,10800.0,1470.0,TSMC,NVIDIA,14360.0,7181.0,224.4
3624,3624,NVIDIA GeForce RTX 2080 Mobile,GPU,2019-01-29,12.0,150.0,545.0,13600.0,1380.0,TSMC,NVIDIA,18720.0,9362.0,292.6
3625,3625,NVIDIA GeForce GTX 660 Ti,GPU,2012-08-16,28.0,150.0,294.0,3540.0,915.0,TSMC,NVIDIA,,2634.0,109.8
3627,3627,NVIDIA GeForce Go 7400,GPU,2006-02-01,90.0,,81.0,112.0,450.0,TSMC,NVIDIA,,,
3633,3633,NVIDIA GeForce 6200 LE,GPU,2005-04-04,110.0,,110.0,75.0,350.0,TSMC,NVIDIA,,,
3634,3634,NVIDIA Quadro M2000M,GPU,2015-12-03,28.0,55.0,148.0,1870.0,1029.0,TSMC,NVIDIA,,1405.0,43.92
3636,3636,NVIDIA GeForce Go 7600,GPU,2006-03-01,90.0,,125.0,177.0,450.0,TSMC,NVIDIA,,,
3638,3638,NVIDIA GeForce 315 OEM,GPU,2011-02-22,40.0,33.0,57.0,260.0,589.0,TSMC,NVIDIA,,44.86,
3639,3639,NVIDIA GeForce FX 5600 Ultra,GPU,2003-03-17,130.0,,121.0,80.0,400.0,TSMC,NVIDIA,,,
3640,3640,NVIDIA GeForce 800A,GPU,2014-03-17,40.0,15.0,79.0,292.0,475.0,TSMC,NVIDIA,,91.2,7.6
3642,3642,NVIDIA GeForce 710M,GPU,2013-01-09,28.0,15.0,116.0,585.0,775.0,TSMC,NVIDIA,,297.6,24.8
3644,3644,NVIDIA GeForce FX 5800 Ultra,GPU,2003-03-06,130.0,,199.0,125.0,500.0,TSMC,NVIDIA,,,
3647,3647,NVIDIA GeForce4 Ti 4200,GPU,2002-02-06,150.0,,142.0,63.0,250.0,TSMC,NVIDIA,,,
3653,3653,NVIDIA GeForce 410M,GPU,2011-01-05,40.0,12.0,79.0,292.0,574.0,TSMC,NVIDIA,,110.1,9.176
3654,3654,NVIDIA GeForce 8600M GT,GPU,2007-05-01,80.0,20.0,169.0,289.0,475.0,TSMC,NVIDIA,,60.8,
3655,3655,NVIDIA Quadro FX 2500M,GPU,2005-09-29,90.0,45.0,196.0,278.0,500.0,TSMC,NVIDIA,,,
3656,3656,NVIDIA Quadro4 500 Go GL,GPU,2002-04-23,150.0,,65.0,29.0,220.0,TSMC,NVIDIA,,,
3658,3658,NVIDIA GeForce GT 130 Mac Edition,GPU,2008-12-12,55.0,75.0,196.0,505.0,600.0,TSMC,NVIDIA,,144.0,
3663,3663,NVIDIA Quadro4 580 XGL,GPU,2002-11-12,150.0,,65.0,29.0,300.0,TSMC,NVIDIA,,,
3664,3664,NVIDIA Quadro2 Go,GPU,2001-08-14,180.0,,64.0,20.0,143.0,TSMC,NVIDIA,,,
3666,3666,NVIDIA GeForce GTX 660 Rev. 2,GPU,2014-09-13,28.0,140.0,294.0,3540.0,980.0,TSMC,NVIDIA,,1981.0,82.56
3667,3667,NVIDIA Quadro K420,GPU,2014-07-22,28.0,41.0,118.0,1270.0,876.0,TSMC,NVIDIA,,336.4,14.02
3668,3668,NVIDIA GeForce 9500 GT Rev. 3,GPU,2008-07-29,55.0,50.0,121.0,314.0,550.0,TSMC,NVIDIA,,89.6,
3669,3669,NVIDIA GeForce2 MX 200,GPU,2001-03-03,180.0,,64.0,20.0,175.0,TSMC,NVIDIA,,,
3671,3671,NVIDIA GeForce GTX 1050 3 GB,GPU,2018-05-21,14.0,75.0,132.0,3300.0,1392.0,Samsung,NVIDIA,36.43,2332.0,72.86
3672,3672,NVIDIA GeForce4 Ti 4800,GPU,2003-03-15,150.0,,101.0,36.0,300.0,TSMC,NVIDIA,,,
3673,3673,NVIDIA GeForce 8400 GS Rev. 2,GPU,2007-12-04,65.0,25.0,86.0,210.0,567.0,TSMC,NVIDIA,,22.4,
3675,3675,NVIDIA GeForce 7050 + nForce 610i,GPU,2008-01-13,90.0,,81.0,112.0,500.0,Unknown,NVIDIA,,,
3677,3677,NVIDIA Quadro NVS 280 PCI,GPU,2003-10-28,150.0,13.0,91.0,45.0,275.0,TSMC,NVIDIA,,,
3683,3683,NVIDIA GeForce 8700M GT,GPU,2007-06-01,80.0,29.0,169.0,289.0,625.0,TSMC,NVIDIA,,80.0,
3685,3685,NVIDIA Quadro P2000,GPU,2017-02-06,16.0,75.0,200.0,4400.0,1076.0,TSMC,NVIDIA,47.36,3031.0,94.72
3687,3687,NVIDIA GeForce 9600 GS OEM,GPU,2008-07-29,65.0,,240.0,505.0,500.0,TSMC,NVIDIA,,120.0,
3688,3688,NVIDIA GeForce GTX 560 OEM,GPU,2011-11-29,40.0,150.0,520.0,3000.0,552.0,TSMC,NVIDIA,,847.9,106.0
3689,3689,NVIDIA Quadro M4000M,GPU,2015-08-18,28.0,100.0,398.0,5200.0,975.0,TSMC,NVIDIA,,2496.0,78.0
3691,3691,NVIDIA GeForce GT 1010,GPU,2021-01-13,14.0,30.0,74.0,1800.0,1228.0,Samsung,NVIDIA,,751.6,31.32
3695,3695,NVIDIA GeForce 7800 GS 24Pipes AGP,GPU,2006-02-02,110.0,75.0,333.0,302.0,425.0,TSMC,NVIDIA,,,
3698,3698,NVIDIA GeForce 7800 GT,GPU,2005-08-11,110.0,65.0,333.0,302.0,400.0,TSMC,NVIDIA,,,
3699,3699,NVIDIA GeForce 840A,GPU,2014-03-17,28.0,33.0,,,1029.0,TSMC,NVIDIA,,863.2,26.98
3700,3700,NVIDIA Quadro GP100,GPU,2016-10-01,16.0,235.0,610.0,15300.0,1304.0,TSMC,NVIDIA,20670.0,10340.0,5168.0
3702,3702,NVIDIA GeForce FX 5200 Ultra Mac Edition,GPU,2003-03-06,150.0,,124.0,45.0,325.0,TSMC,NVIDIA,,,
3703,3703,NVIDIA Tesla M60,GPU,2015-08-30,28.0,300.0,398.0,5200.0,557.0,TSMC,NVIDIA,,4825.0,150.8
3705,3705,NVIDIA GeForce PCX 5750,GPU,2004-02-17,130.0,50.0,125.0,82.0,425.0,TSMC,NVIDIA,,,
3706,3706,NVIDIA GeForce 9400 GT Rev. 3,GPU,2012-06-13,40.0,50.0,57.0,260.0,589.0,TSMC,NVIDIA,,44.86,
3708,3708,NVIDIA Quadro FX 1000,GPU,2003-01-21,130.0,,199.0,125.0,300.0,TSMC,NVIDIA,,,
3711,3711,NVIDIA Quadro K510M,GPU,2013-07-23,28.0,30.0,87.0,1020.0,889.0,TSMC,NVIDIA,,341.4,14.22
3713,3713,NVIDIA GeForce 6800 Ultra,GPU,2004-07-26,130.0,81.0,287.0,222.0,425.0,TSMC,NVIDIA,,,
3715,3715,NVIDIA Quadro FX 370 LP,GPU,2008-11-06,65.0,25.0,86.0,210.0,540.0,TSMC,NVIDIA,,17.28,
3716,3716,NVIDIA GeForce 7150 + nForce 630i,GPU,2007-11-16,90.0,,81.0,112.0,630.0,Unknown,NVIDIA,,,
3718,3718,NVIDIA GeForce GT 740A,GPU,2013-08-26,28.0,33.0,87.0,1020.0,980.0,TSMC,NVIDIA,,752.6,31.36
3722,3722,NVIDIA Tesla K40m,GPU,2013-11-22,28.0,245.0,561.0,7080.0,745.0,TSMC,NVIDIA,,5046.0,1682.0
3723,3723,NVIDIA GeForce RTX 2070 SUPER Max-Q,GPU,2020-04-02,12.0,80.0,545.0,13600.0,930.0,TSMC,NVIDIA,11830.0,5914.0,184.8
3724,3724,NVIDIA GeForce 510 OEM,GPU,2011-09-29,40.0,25.0,79.0,292.0,523.0,TSMC,NVIDIA,,100.4,8.368
3725,3725,NVIDIA Quadro 5000 SDI,GPU,2011-02-23,40.0,172.0,529.0,3100.0,513.0,TSMC,NVIDIA,,722.3,361.2
3727,3727,NVIDIA GeForce G105M,GPU,2009-07-16,40.0,14.0,57.0,260.0,500.0,TSMC,NVIDIA,,34.24,
3728,3728,NVIDIA Tesla P100 PCIe 16 GB,GPU,2016-06-20,16.0,250.0,610.0,15300.0,1190.0,TSMC,NVIDIA,19050.0,9526.0,4763.0
3731,3731,NVIDIA GeForce GT 745M,GPU,2013-04-01,28.0,45.0,118.0,1270.0,837.0,TSMC,NVIDIA,,642.8,26.78
3735,3735,NVIDIA GeForce FX 5100,GPU,2003-03-06,150.0,,124.0,45.0,200.0,TSMC,NVIDIA,,,
3737,3737,NVIDIA Quadro P2000 Mobile,GPU,2019-02-15,16.0,75.0,200.0,4400.0,1291.0,TSMC,NVIDIA,46.48,2974.0,92.95
3738,3738,NVIDIA GeForce Go 6100 + nForce Go 430,GPU,2006-02-01,90.0,,,,425.0,Unknown,NVIDIA,,,
3740,3740,NVIDIA Quadro FX 4800 Mac Edition,GPU,2008-11-11,55.0,150.0,470.0,1400.0,602.0,TSMC,NVIDIA,,462.3,57.79
3741,3741,NVIDIA GeForce GTX 570,GPU,2010-12-07,40.0,219.0,520.0,3000.0,732.0,TSMC,NVIDIA,,1405.0,175.7
3742,3742,NVIDIA GeForce 845M,GPU,2015-02-07,28.0,45.0,148.0,1870.0,863.0,TSMC,NVIDIA,,883.7,27.62
3743,3743,NVIDIA GeForce GTX 295,GPU,2009-01-08,,289.0,470.0,1400.0,576.0,TSMC,NVIDIA,,596.2,74.52
3745,3745,NVIDIA GeForce GT 320M,GPU,2009-06-15,55.0,14.0,121.0,314.0,500.0,TSMC,NVIDIA,,80.0,
3746,3746,NVIDIA GeForce 7950 GX2,GPU,2006-06-05,90.0,110.0,196.0,278.0,500.0,TSMC,NVIDIA,,,
3747,3747,NVIDIA GeForce GTX 460 X2,GPU,2011-03-11,40.0,160.0,332.0,1950.0,701.0,TSMC,NVIDIA,,941.5,78.46
3750,3750,NVIDIA GeForce 8600M GS,GPU,2007-05-01,80.0,20.0,127.0,210.0,450.0,TSMC,NVIDIA,,28.8,
3757,3757,NVIDIA GeForce GT 520,GPU,2011-04-13,40.0,29.0,79.0,292.0,810.0,TSMC,NVIDIA,,155.5,12.96
3761,3761,NVIDIA Quadro FX 1800,GPU,2009-03-30,65.0,59.0,240.0,505.0,550.0,TSMC,NVIDIA,,176.0,
3763,3763,NVIDIA GeForce FX Go5650,GPU,2003-03-01,130.0,,121.0,80.0,325.0,TSMC,NVIDIA,,,
3774,3774,NVIDIA GeForce GTX 690,GPU,2012-05-03,28.0,300.0,294.0,3540.0,915.0,TSMC,NVIDIA,,3130.0,130.4
3777,3777,NVIDIA GeForce FX Go5250,GPU,2003-03-01,150.0,,124.0,45.0,250.0,TSMC,NVIDIA,,,
3778,3778,NVIDIA GeForce GT 710 OEM,GPU,2015-04-09,28.0,,87.0,1020.0,797.0,TSMC,NVIDIA,,306.0,12.75
3784,3784,NVIDIA GeForce4 Go 4200,GPU,2002-11-14,150.0,,101.0,36.0,200.0,TSMC,NVIDIA,,,
3788,3788,NVIDIA Quadro Plex 7000,GPU,2011-07-25,40.0,600.0,520.0,3000.0,574.0,TSMC,NVIDIA,,1176.0,587.8
3790,3790,NVIDIA Quadro FX 580,GPU,2009-04-09,55.0,40.0,121.0,314.0,450.0,TSMC,NVIDIA,,72.0,
3793,3793,NVIDIA GeForce Go 6150 + nForce Go 430,GPU,2006-02-01,90.0,,,,425.0,Unknown,NVIDIA,,,
3796,3796,NVIDIA Quadro4 400 NVS PCI,GPU,2004-07-16,150.0,18.0,65.0,29.0,220.0,TSMC,NVIDIA,,,
3797,3797,NVIDIA Quadro P520 Mobile,GPU,2019-05-23,14.0,18.0,74.0,1800.0,1303.0,Samsung,NVIDIA,17.92,1147.0,35.83
3799,3799,NVIDIA Quadro K2000D,GPU,2013-03-01,28.0,51.0,118.0,1270.0,954.0,TSMC,NVIDIA,,732.7,30.53
3800,3800,NVIDIA GeForce GTS 260M,GPU,2009-06-15,40.0,38.0,144.0,727.0,550.0,TSMC,NVIDIA,,264.0,
3803,3803,NVIDIA GeForce 9800M GTS,GPU,2008-07-29,65.0,75.0,240.0,505.0,600.0,TSMC,NVIDIA,,192.0,
3804,3804,NVIDIA GeForce GTX 780 Ti,GPU,2013-11-07,28.0,250.0,561.0,7080.0,875.0,TSMC,NVIDIA,,5345.0,222.7
3806,3806,NVIDIA Tesla V100 DGXS 32 GB,GPU,2018-03-27,12.0,250.0,815.0,21100.0,1297.0,TSMC,NVIDIA,31330.0,15670.0,7834.0
3808,3808,NVIDIA GeForce 810A,GPU,2014-07-22,28.0,15.0,87.0,1020.0,719.0,TSMC,NVIDIA,,291.1,12.13
3810,3810,NVIDIA GeForce GTX TITAN,GPU,2013-02-19,28.0,250.0,561.0,7080.0,836.0,TSMC,NVIDIA,,4709.0,1570.0
3813,3813,NVIDIA Quadro FX 370M,GPU,2008-08-15,65.0,20.0,86.0,210.0,550.0,TSMC,NVIDIA,,22.4,
3815,3815,NVIDIA Quadro FX 5500,GPU,2006-04-20,90.0,96.0,196.0,278.0,650.0,TSMC,NVIDIA,,,
3816,3816,NVIDIA Tesla K20s,GPU,2013-02-18,28.0,225.0,561.0,7080.0,575.0,TSMC,NVIDIA,,2870.0,956.8
3821,3821,NVIDIA ION,GPU,2008-06-03,65.0,20.0,162.0,282.0,575.0,Unknown,NVIDIA,,48.0,
3822,3822,NVIDIA GeForce GT 755M Mac Edition,GPU,2013-11-08,28.0,50.0,118.0,1270.0,1085.0,TSMC,NVIDIA,,833.3,34.72
3824,3824,NVIDIA Quadro T1000 Mobile,GPU,NaT,12.0,50.0,200.0,4700.0,1065.0,TSMC,NVIDIA,5000.0,2500.0,78.12
3826,3826,NVIDIA GeForce GT 545 OEM,GPU,2011-05-14,40.0,105.0,238.0,1170.0,871.0,TSMC,NVIDIA,,501.4,41.78
3829,3829,NVIDIA TITAN RTX,GPU,2018-12-18,12.0,280.0,754.0,18600.0,1350.0,TSMC,NVIDIA,32619.999999999996,16309.999999999998,509.8
3832,3832,NVIDIA GeForce Go 6600 TE,GPU,2005-09-29,110.0,,154.0,146.0,225.0,TSMC,NVIDIA,,,
3833,3833,NVIDIA GeForce 9800M GTS,GPU,2008-08-21,65.0,75.0,240.0,505.0,600.0,TSMC,NVIDIA,,192.0,
3834,3834,NVIDIA GeForce 930MX,GPU,2016-03-01,28.0,17.0,,,952.0,TSMC,NVIDIA,,783.4,24.48
3836,3836,NVIDIA GeForce 210 OEM,GPU,2009-09-04,40.0,31.0,100.0,486.0,475.0,TSMC,NVIDIA,,35.2,
3838,3838,NVIDIA Quadro P500 Mobile,GPU,2018-01-05,14.0,18.0,74.0,1800.0,1455.0,Samsung,NVIDIA,12.14,777.2,24.29
3840,3840,NVIDIA GeForce 405 OEM,GPU,2010-09-03,40.0,25.0,100.0,486.0,475.0,TSMC,NVIDIA,,105.6,
3841,3841,NVIDIA GeForce GTX 760 X2,GPU,2013-11-19,28.0,250.0,294.0,3540.0,1006.0,TSMC,NVIDIA,,2470.0,102.9
3842,3842,NVIDIA GeForce GTX 1650,GPU,2019-04-23,12.0,75.0,200.0,4700.0,1485.0,TSMC,NVIDIA,5967.0,2984.0,93.24
3844,3844,NVIDIA GeForce4 MX + nForce2,GPU,2002-10-01,150.0,,65.0,29.0,200.0,Unknown,NVIDIA,,,
3845,3845,NVIDIA CMP 40HX,GPU,2021-02-25,12.0,185.0,445.0,10800.0,1470.0,TSMC,NVIDIA,15210.0,7603.0,237.6
3846,3846,NVIDIA Quadro 2000M,GPU,2011-01-13,40.0,55.0,238.0,1170.0,550.0,TSMC,NVIDIA,,422.4,35.2
3849,3849,NVIDIA GeForce 6150,GPU,2004-10-11,90.0,,,,475.0,Unknown,NVIDIA,,,
3850,3850,NVIDIA Quadro NVS 510M,GPU,2006-08-21,90.0,35.0,196.0,278.0,450.0,TSMC,NVIDIA,,,
